Training configuration: Namespace(seed=12, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', ablation=3, device='cuda:0', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6906255782375661	accuracy: 0.5425790754257908
Epoch 1: Validation loss: 0.6940779442334697	accuracy: 0.48175182481751827
Epoch 2: Validation loss: 0.6950871915422797	accuracy: 0.5401459854014599
Epoch 3: Validation loss: 0.6899504510735653	accuracy: 0.537712895377129
Epoch 4: Validation loss: 0.6827287789968969	accuracy: 0.5717761557177615
Epoch 5: Validation loss: 0.6799837005689486	accuracy: 0.5766423357664233
Epoch 6: Validation loss: 0.6783975847156088	accuracy: 0.5717761557177615
Epoch 7: Validation loss: 0.6731439205271774	accuracy: 0.5693430656934306
Epoch 8: Validation loss: 0.6665352498817908	accuracy: 0.5936739659367397
Epoch 9: Validation loss: 0.6610356351754961	accuracy: 0.5936739659367397
Epoch 10: Validation loss: 0.6447430260280043	accuracy: 0.6009732360097324
Epoch 11: Validation loss: 0.6307113327249123	accuracy: 0.635036496350365
Epoch 12: Validation loss: 0.6079195212853796	accuracy: 0.6666666666666666
Epoch 13: Validation loss: 0.6194524765014648	accuracy: 0.6496350364963503
Epoch 14: Validation loss: 0.5934363734113038	accuracy: 0.6763990267639902
Epoch 15: Validation loss: 0.6029368908735957	accuracy: 0.683698296836983
Epoch 16: Validation loss: 0.6099605560302734	accuracy: 0.6520681265206812
Epoch 17: Validation loss: 0.6077233149767503	accuracy: 0.6715328467153284
Epoch 18: Validation loss: 0.598258136832801	accuracy: 0.6739659367396593
Epoch 19: Validation loss: 0.6084088420635883	accuracy: 0.6618004866180048
Epoch 20: Validation loss: 0.5966077512198121	accuracy: 0.6666666666666666
Epoch 21: Validation loss: 0.5940058538803509	accuracy: 0.681265206812652
Epoch 22: Validation loss: 0.5923985529990092	accuracy: 0.6909975669099757
Epoch 23: Validation loss: 0.6114679833108201	accuracy: 0.6642335766423357
Epoch 24: Validation loss: 0.585438865234672	accuracy: 0.6934306569343066
Epoch 25: Validation loss: 0.5890575093364484	accuracy: 0.7031630170316302
Epoch 26: Validation loss: 0.586162089141326	accuracy: 0.6861313868613139
Epoch 27: Validation loss: 0.5979823091604414	accuracy: 0.6763990267639902
Epoch 28: Validation loss: 0.6027046955414932	accuracy: 0.681265206812652
Epoch 29: Validation loss: 0.5823350289152196	accuracy: 0.6763990267639902
Epoch 30: Validation loss: 0.5817775772725868	accuracy: 0.6788321167883211
Epoch 31: Validation loss: 0.5934065705088223	accuracy: 0.681265206812652
Epoch 32: Validation loss: 0.5990300747019821	accuracy: 0.6715328467153284
Epoch 33: Validation loss: 0.5917385964498033	accuracy: 0.6861313868613139
Epoch 34: Validation loss: 0.591614242887845	accuracy: 0.7031630170316302
Epoch 35: Validation loss: 0.5816882010503988	accuracy: 0.6861313868613139
Epoch 36: Validation loss: 0.5905281215398561	accuracy: 0.6715328467153284
Epoch 37: Validation loss: 0.5745538122172483	accuracy: 0.6861313868613139
Epoch 38: Validation loss: 0.5797730930820288	accuracy: 0.683698296836983
Epoch 39: Validation loss: 0.6029656867331252	accuracy: 0.6763990267639902
Epoch 40: Validation loss: 0.5870653324173605	accuracy: 0.6861313868613139
Epoch 41: Validation loss: 0.5899523157272896	accuracy: 0.6885644768856448
Epoch 42: Validation loss: 0.5965706205716098	accuracy: 0.6909975669099757
Epoch 43: Validation loss: 0.6282297677367273	accuracy: 0.6690997566909975
Epoch 44: Validation loss: 0.5797077605904164	accuracy: 0.6982968369829684
Epoch 45: Validation loss: 0.5761868924700141	accuracy: 0.7177615571776156
Epoch 46: Validation loss: 0.5900668401787751	accuracy: 0.7031630170316302
Epoch 47: Validation loss: 0.5885777531459093	accuracy: 0.6861313868613139
Epoch 48: Validation loss: 0.5835328577788786	accuracy: 0.7104622871046229
Epoch 49: Validation loss: 0.5789900730996236	accuracy: 0.6982968369829684
Epoch 50: Validation loss: 0.5805102902897373	accuracy: 0.7128953771289538
Epoch 51: Validation loss: 0.5874680985499473	accuracy: 0.7104622871046229
Epoch 52: Validation loss: 0.5809520294486461	accuracy: 0.7128953771289538
Epoch 53: Validation loss: 0.5886558755470889	accuracy: 0.6885644768856448
Epoch 54: Validation loss: 0.5832326893678836	accuracy: 0.6982968369829684
Epoch 55: Validation loss: 0.6160813955785004	accuracy: 0.6763990267639902
Epoch 56: Validation loss: 0.5828317656134167	accuracy: 0.7104622871046229
Epoch 57: Validation loss: 0.5721471837547284	accuracy: 0.7104622871046229
Epoch 58: Validation loss: 0.5812201117077013	accuracy: 0.6982968369829684
Epoch 59: Validation loss: 0.5791814298235297	accuracy: 0.7007299270072993
Epoch 60: Validation loss: 0.610164057599367	accuracy: 0.6934306569343066
Epoch 61: Validation loss: 0.6216448809398641	accuracy: 0.6763990267639902
Epoch 62: Validation loss: 0.618573785118233	accuracy: 0.683698296836983
Epoch 63: Validation loss: 0.5746800360018319	accuracy: 0.7055961070559611
Epoch 64: Validation loss: 0.5701149432328496	accuracy: 0.7007299270072993
Epoch 65: Validation loss: 0.5744936309591697	accuracy: 0.7031630170316302
Epoch 66: Validation loss: 0.576420818802214	accuracy: 0.7007299270072993
Epoch 67: Validation loss: 0.5887339793852646	accuracy: 0.7031630170316302
Epoch 68: Validation loss: 0.5703093953376269	accuracy: 0.7177615571776156
