Training configuration: Namespace(seed=309, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=100, file='logs_ablation3_NCI1', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6933119790107375	accuracy: 0.48418491484184917
Epoch 1: Validation loss: 0.6913056245975541	accuracy: 0.5815085158150851
Epoch 2: Validation loss: 0.6833458689297492	accuracy: 0.6082725060827251
Epoch 3: Validation loss: 0.667716757224424	accuracy: 0.610705596107056
Epoch 4: Validation loss: 0.6641697802392815	accuracy: 0.5961070559610706
Epoch 5: Validation loss: 0.6600281142260327	accuracy: 0.6082725060827251
Epoch 6: Validation loss: 0.6556382701344734	accuracy: 0.6082725060827251
Epoch 7: Validation loss: 0.6521004586324205	accuracy: 0.6034063260340633
Epoch 8: Validation loss: 0.6490613886329669	accuracy: 0.6058394160583942
Epoch 9: Validation loss: 0.6613807724630165	accuracy: 0.6131386861313869
Epoch 10: Validation loss: 0.6530533857879267	accuracy: 0.6155717761557178
Epoch 11: Validation loss: 0.6465687716964388	accuracy: 0.6228710462287105
Epoch 12: Validation loss: 0.6473245040633673	accuracy: 0.6034063260340633
Epoch 13: Validation loss: 0.6451797485351562	accuracy: 0.6301703163017032
Epoch 14: Validation loss: 0.6395626857042893	accuracy: 0.6374695863746959
Epoch 15: Validation loss: 0.6479076283401526	accuracy: 0.6277372262773723
Epoch 16: Validation loss: 0.639350301737913	accuracy: 0.6399026763990268
Epoch 17: Validation loss: 0.6514409197507983	accuracy: 0.6277372262773723
Epoch 18: Validation loss: 0.6401360087151075	accuracy: 0.6399026763990268
Epoch 19: Validation loss: 0.6454153269746877	accuracy: 0.6180048661800487
Epoch 20: Validation loss: 0.6399457843344287	accuracy: 0.6472019464720195
Epoch 21: Validation loss: 0.6457525935486286	accuracy: 0.6253041362530414
Epoch 22: Validation loss: 0.6407787295153541	accuracy: 0.6520681265206812
Epoch 23: Validation loss: 0.6365625655274032	accuracy: 0.656934306569343
Epoch 24: Validation loss: 0.6344215922112012	accuracy: 0.6520681265206812
Epoch 25: Validation loss: 0.6282435739707483	accuracy: 0.6739659367396593
Epoch 26: Validation loss: 0.6374288869890273	accuracy: 0.6496350364963503
Epoch 27: Validation loss: 0.6340452597959199	accuracy: 0.6642335766423357
Epoch 28: Validation loss: 0.6446906505129923	accuracy: 0.6228710462287105
Epoch 29: Validation loss: 0.6371133530516984	accuracy: 0.6690997566909975
Epoch 30: Validation loss: 0.6281779955193364	accuracy: 0.6885644768856448
Epoch 31: Validation loss: 0.6331484810859328	accuracy: 0.6520681265206812
Epoch 32: Validation loss: 0.6305705207397758	accuracy: 0.6690997566909975
Epoch 33: Validation loss: 0.6292250510259847	accuracy: 0.6618004866180048
Epoch 34: Validation loss: 0.6345845800246636	accuracy: 0.6715328467153284
Epoch 35: Validation loss: 0.6273564341004457	accuracy: 0.683698296836983
Epoch 36: Validation loss: 0.6313109061433742	accuracy: 0.6593673965936739
Epoch 37: Validation loss: 0.6385230646806331	accuracy: 0.6642335766423357
Epoch 38: Validation loss: 0.6269311371220869	accuracy: 0.681265206812652
