Training configuration: Namespace(seed=593, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=1, file='logs_exp3', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6934795704491237	accuracy: 0.4720194647201946
Epoch 1: Validation loss: 0.6926873153723649	accuracy: 0.49635036496350365
Epoch 2: Validation loss: 0.6875604782661382	accuracy: 0.5450121654501217
Epoch 3: Validation loss: 0.673177853697988	accuracy: 0.5961070559610706
Epoch 4: Validation loss: 0.6675868811688574	accuracy: 0.6155717761557178
Epoch 5: Validation loss: 0.6562653376818284	accuracy: 0.6277372262773723
Epoch 6: Validation loss: 0.6575973677809221	accuracy: 0.6131386861313869
Epoch 7: Validation loss: 0.6567471265212753	accuracy: 0.6301703163017032
Epoch 8: Validation loss: 0.6556977042316521	accuracy: 0.6301703163017032
Epoch 9: Validation loss: 0.6545440506761091	accuracy: 0.6253041362530414
Epoch 10: Validation loss: 0.6448264899335059	accuracy: 0.635036496350365
Epoch 11: Validation loss: 0.6591543907666728	accuracy: 0.6131386861313869
Epoch 12: Validation loss: 0.6431869543961944	accuracy: 0.6618004866180048
Epoch 13: Validation loss: 0.6481308020524444	accuracy: 0.6423357664233577
Epoch 14: Validation loss: 0.6529865450522615	accuracy: 0.6253041362530414
Epoch 15: Validation loss: 0.6553887880051513	accuracy: 0.6204379562043796
Epoch 16: Validation loss: 0.6702804565429688	accuracy: 0.6034063260340633
Epoch 17: Validation loss: 0.6418288664806208	accuracy: 0.6399026763990268
Epoch 18: Validation loss: 0.6423014666332235	accuracy: 0.6496350364963503
Epoch 19: Validation loss: 0.6529233333838247	accuracy: 0.6253041362530414
Epoch 20: Validation loss: 0.637932552328365	accuracy: 0.6496350364963503
Epoch 21: Validation loss: 0.6357551862433589	accuracy: 0.6496350364963503
Epoch 22: Validation loss: 0.6439875721061317	accuracy: 0.6496350364963503
Epoch 23: Validation loss: 0.6281266688140349	accuracy: 0.6545012165450121
Epoch 24: Validation loss: 0.6319103937079437	accuracy: 0.6545012165450121
Epoch 25: Validation loss: 0.6198299342988471	accuracy: 0.6593673965936739
Epoch 26: Validation loss: 0.6273266219164624	accuracy: 0.6618004866180048
Epoch 27: Validation loss: 0.6177975963211988	accuracy: 0.6593673965936739
Epoch 28: Validation loss: 0.6238745993361275	accuracy: 0.6690997566909975
Epoch 29: Validation loss: 0.6547814807752623	accuracy: 0.6228710462287105
Epoch 30: Validation loss: 0.626123734634288	accuracy: 0.6520681265206812
Epoch 31: Validation loss: 0.6198599553166225	accuracy: 0.6642335766423357
Epoch 32: Validation loss: 0.6241188327761462	accuracy: 0.6739659367396593
Epoch 33: Validation loss: 0.6181522981963888	accuracy: 0.6763990267639902
Epoch 34: Validation loss: 0.6091100641700763	accuracy: 0.6715328467153284
Epoch 35: Validation loss: 0.6247222371345019	accuracy: 0.6593673965936739
Epoch 36: Validation loss: 0.6183651183933527	accuracy: 0.6593673965936739
Epoch 37: Validation loss: 0.6301753236719582	accuracy: 0.6374695863746959
