Training configuration: Namespace(seed=815, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=27, file='logs_exp2', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6924173025609223	accuracy: 0.5109489051094891
Epoch 1: Validation loss: 0.689783681048094	accuracy: 0.5401459854014599
Epoch 2: Validation loss: 0.6810941672963238	accuracy: 0.6082725060827251
Epoch 3: Validation loss: 0.6607780131690404	accuracy: 0.6155717761557178
Epoch 4: Validation loss: 0.6507587618491365	accuracy: 0.6277372262773723
Epoch 5: Validation loss: 0.6443415593056783	accuracy: 0.6374695863746959
Epoch 6: Validation loss: 0.6452653796713428	accuracy: 0.6399026763990268
Epoch 7: Validation loss: 0.6414030265344031	accuracy: 0.6423357664233577
Epoch 8: Validation loss: 0.6359345698298619	accuracy: 0.6374695863746959
Epoch 9: Validation loss: 0.6341419776860815	accuracy: 0.6399026763990268
Epoch 10: Validation loss: 0.6327734620031649	accuracy: 0.635036496350365
Epoch 11: Validation loss: 0.6223889928664604	accuracy: 0.6496350364963503
Epoch 12: Validation loss: 0.6251030942819414	accuracy: 0.6326034063260341
Epoch 13: Validation loss: 0.62426419037682	accuracy: 0.6277372262773723
Epoch 14: Validation loss: 0.6260374723559748	accuracy: 0.6326034063260341
Epoch 15: Validation loss: 0.615885119658607	accuracy: 0.6496350364963503
Epoch 16: Validation loss: 0.6155703282414272	accuracy: 0.6545012165450121
Epoch 17: Validation loss: 0.6216490622564534	accuracy: 0.6642335766423357
Epoch 18: Validation loss: 0.6266860126578895	accuracy: 0.6593673965936739
Epoch 19: Validation loss: 0.6190092639041354	accuracy: 0.6642335766423357
Epoch 20: Validation loss: 0.6291834374123826	accuracy: 0.6423357664233577
Epoch 21: Validation loss: 0.6224334605418853	accuracy: 0.6545012165450121
Epoch 22: Validation loss: 0.6288201455072184	accuracy: 0.6472019464720195
Epoch 23: Validation loss: 0.6323466985475118	accuracy: 0.6520681265206812
Epoch 24: Validation loss: 0.6178649011319571	accuracy: 0.656934306569343
Epoch 25: Validation loss: 0.6325867831561978	accuracy: 0.6666666666666666
Epoch 26: Validation loss: 0.6332373282625148	accuracy: 0.6666666666666666
Epoch 27: Validation loss: 0.6354340091528974	accuracy: 0.6545012165450121
Epoch 28: Validation loss: 0.6184709599998456	accuracy: 0.635036496350365
Epoch 29: Validation loss: 0.6338112870562106	accuracy: 0.6690997566909975
Epoch 30: Validation loss: 0.6148700435666272	accuracy: 0.656934306569343
Epoch 31: Validation loss: 0.6163084118325635	accuracy: 0.6423357664233577
Epoch 32: Validation loss: 0.6271914275603283	accuracy: 0.6423357664233577
Epoch 33: Validation loss: 0.6275854830034168	accuracy: 0.6520681265206812
Epoch 34: Validation loss: 0.6250418734956542	accuracy: 0.6472019464720195
Epoch 35: Validation loss: 0.6283932985180486	accuracy: 0.656934306569343
Epoch 36: Validation loss: 0.6256931425591165	accuracy: 0.6277372262773723
Epoch 37: Validation loss: 0.620399628242437	accuracy: 0.635036496350365
Epoch 38: Validation loss: 0.6160743694815902	accuracy: 0.6520681265206812
Epoch 39: Validation loss: 0.6249617741345779	accuracy: 0.6545012165450121
Epoch 40: Validation loss: 0.6280249481943692	accuracy: 0.6423357664233577
Epoch 41: Validation loss: 0.6186704055526251	accuracy: 0.6545012165450121
Epoch 42: Validation loss: 0.6333946311560861	accuracy: 0.6496350364963503
Epoch 43: Validation loss: 0.6416576134897497	accuracy: 0.6447688564476886
Epoch 44: Validation loss: 0.6243001840410441	accuracy: 0.6593673965936739
