Training configuration: Namespace(seed=315, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=31, file='logs_ablation2_NCI1', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6922900346073791	accuracy: 0.5304136253041363
Epoch 1: Validation loss: 0.692588991782381	accuracy: 0.5255474452554745
Epoch 2: Validation loss: 0.6891066511762113	accuracy: 0.5498783454987834
Epoch 3: Validation loss: 0.6845892838898077	accuracy: 0.5571776155717761
Epoch 4: Validation loss: 0.6908954100597223	accuracy: 0.5255474452554745
Epoch 5: Validation loss: 0.6777194689080083	accuracy: 0.583941605839416
Epoch 6: Validation loss: 0.6730323243895296	accuracy: 0.5815085158150851
Epoch 7: Validation loss: 0.6671965197635104	accuracy: 0.5985401459854015
Epoch 8: Validation loss: 0.6611470688868614	accuracy: 0.5717761557177615
Epoch 9: Validation loss: 0.6697135377684359	accuracy: 0.5936739659367397
Epoch 10: Validation loss: 0.6517516273071586	accuracy: 0.5985401459854015
Epoch 11: Validation loss: 0.6697926440088128	accuracy: 0.5693430656934306
Epoch 12: Validation loss: 0.6545245409591934	accuracy: 0.6204379562043796
Epoch 13: Validation loss: 0.6525191239776983	accuracy: 0.5912408759124088
Epoch 14: Validation loss: 0.658850282358137	accuracy: 0.6034063260340633
Epoch 15: Validation loss: 0.652984150424781	accuracy: 0.6009732360097324
Epoch 16: Validation loss: 0.653126110995773	accuracy: 0.5936739659367397
Epoch 17: Validation loss: 0.6451771914813931	accuracy: 0.6009732360097324
Epoch 18: Validation loss: 0.6408346575252041	accuracy: 0.6131386861313869
Epoch 19: Validation loss: 0.6378574162504099	accuracy: 0.6253041362530414
Epoch 20: Validation loss: 0.6319687465101553	accuracy: 0.6496350364963503
Epoch 21: Validation loss: 0.6275062653850175	accuracy: 0.6399026763990268
Epoch 22: Validation loss: 0.6376294045552721	accuracy: 0.6399026763990268
Epoch 23: Validation loss: 0.6352280943933195	accuracy: 0.6545012165450121
Epoch 24: Validation loss: 0.6376338643169172	accuracy: 0.6545012165450121
Epoch 25: Validation loss: 0.644215247346827	accuracy: 0.6472019464720195
Epoch 26: Validation loss: 0.6136883227494512	accuracy: 0.6763990267639902
Epoch 27: Validation loss: 0.614400585202405	accuracy: 0.681265206812652
Epoch 28: Validation loss: 0.6111166320578025	accuracy: 0.6788321167883211
Epoch 29: Validation loss: 0.6147250850705335	accuracy: 0.6447688564476886
Epoch 30: Validation loss: 0.6034364305853553	accuracy: 0.6666666666666666
Epoch 31: Validation loss: 0.6023916722504182	accuracy: 0.7153284671532847
Epoch 32: Validation loss: 0.6087621841987554	accuracy: 0.6618004866180048
Epoch 33: Validation loss: 0.615053914759281	accuracy: 0.6642335766423357
Epoch 34: Validation loss: 0.6136350051620001	accuracy: 0.6520681265206812
Epoch 35: Validation loss: 0.6211478657966113	accuracy: 0.6642335766423357
Epoch 36: Validation loss: 0.5957448917583827	accuracy: 0.6666666666666666
Epoch 37: Validation loss: 0.6010543748990173	accuracy: 0.6788321167883211
Epoch 38: Validation loss: 0.6043806354494861	accuracy: 0.6739659367396593
Epoch 39: Validation loss: 0.6051802855628541	accuracy: 0.6885644768856448
Epoch 40: Validation loss: 0.5950982634458518	accuracy: 0.683698296836983
Epoch 41: Validation loss: 0.5900799990280411	accuracy: 0.6909975669099757
Epoch 42: Validation loss: 0.5906535215911494	accuracy: 0.6934306569343066
Epoch 43: Validation loss: 0.6173104613366789	accuracy: 0.656934306569343
