Training configuration: Namespace(seed=0, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=31, file='logs_ablation2_NCI1', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6932690845498783	accuracy: 0.48905109489051096
Epoch 1: Validation loss: 0.6923778933040127	accuracy: 0.4720194647201946
Epoch 2: Validation loss: 0.6829086777067532	accuracy: 0.6009732360097324
Epoch 3: Validation loss: 0.6668321697671338	accuracy: 0.6180048661800487
Epoch 4: Validation loss: 0.6623258057011885	accuracy: 0.6277372262773723
Epoch 5: Validation loss: 0.6583957161636538	accuracy: 0.6253041362530414
Epoch 6: Validation loss: 0.6620859252855436	accuracy: 0.6228710462287105
Epoch 7: Validation loss: 0.6500466339779596	accuracy: 0.6301703163017032
Epoch 8: Validation loss: 0.6488132987289243	accuracy: 0.6423357664233577
Epoch 9: Validation loss: 0.6580778850546138	accuracy: 0.610705596107056
Epoch 10: Validation loss: 0.6357007502349333	accuracy: 0.656934306569343
Epoch 11: Validation loss: 0.6362909284531345	accuracy: 0.656934306569343
Epoch 12: Validation loss: 0.6363354610990724	accuracy: 0.6545012165450121
Epoch 13: Validation loss: 0.6394864799332445	accuracy: 0.6593673965936739
Epoch 14: Validation loss: 0.6353188349962815	accuracy: 0.6253041362530414
Epoch 15: Validation loss: 0.6414282118897079	accuracy: 0.6326034063260341
Epoch 16: Validation loss: 0.640686986510191	accuracy: 0.6545012165450121
Epoch 17: Validation loss: 0.6426488871702023	accuracy: 0.635036496350365
Epoch 18: Validation loss: 0.6324314943485306	accuracy: 0.6715328467153284
Epoch 19: Validation loss: 0.6446093816826813	accuracy: 0.6253041362530414
Epoch 20: Validation loss: 0.6515468309685551	accuracy: 0.6423357664233577
Epoch 21: Validation loss: 0.6231615943630247	accuracy: 0.6690997566909975
Epoch 22: Validation loss: 0.6330809628006315	accuracy: 0.656934306569343
Epoch 23: Validation loss: 0.6347934648648376	accuracy: 0.6690997566909975
Epoch 24: Validation loss: 0.6234095125592828	accuracy: 0.6763990267639902
Epoch 25: Validation loss: 0.6170501430539319	accuracy: 0.6788321167883211
Epoch 26: Validation loss: 0.6198409096748	accuracy: 0.6642335766423357
Epoch 27: Validation loss: 0.6281216475215271	accuracy: 0.6690997566909975
Epoch 28: Validation loss: 0.6256603324500314	accuracy: 0.6545012165450121
Epoch 29: Validation loss: 0.6217362294811982	accuracy: 0.6545012165450121
Epoch 30: Validation loss: 0.6171384890294133	accuracy: 0.6788321167883211
Epoch 31: Validation loss: 0.6150303165407947	accuracy: 0.6763990267639902
Epoch 32: Validation loss: 0.6148982964582977	accuracy: 0.6715328467153284
Epoch 33: Validation loss: 0.6160415500910033	accuracy: 0.6788321167883211
Epoch 34: Validation loss: 0.6162407311209797	accuracy: 0.6763990267639902
Epoch 35: Validation loss: 0.6173842446357375	accuracy: 0.6618004866180048
Epoch 36: Validation loss: 0.6291071249040664	accuracy: 0.681265206812652
Epoch 37: Validation loss: 0.605677296065356	accuracy: 0.6715328467153284
Epoch 38: Validation loss: 0.6128884243559083	accuracy: 0.6739659367396593
Epoch 39: Validation loss: 0.6025984269859147	accuracy: 0.681265206812652
Epoch 40: Validation loss: 0.6085412241246578	accuracy: 0.6666666666666666
Epoch 41: Validation loss: 0.6118464411900282	accuracy: 0.683698296836983
Epoch 42: Validation loss: 0.612157580336225	accuracy: 0.681265206812652
Epoch 43: Validation loss: 0.6040116470225536	accuracy: 0.6885644768856448
Epoch 44: Validation loss: 0.6054982187684145	accuracy: 0.6715328467153284
Epoch 45: Validation loss: 0.6154329109655969	accuracy: 0.6958637469586375
Epoch 46: Validation loss: 0.6162380070001829	accuracy: 0.6909975669099757
Epoch 47: Validation loss: 0.6057225201831827	accuracy: 0.6763990267639902
Epoch 48: Validation loss: 0.6022322299706675	accuracy: 0.6690997566909975
Epoch 49: Validation loss: 0.6010490983652083	accuracy: 0.683698296836983
Epoch 50: Validation loss: 0.6168000576269888	accuracy: 0.6788321167883211
Epoch 51: Validation loss: 0.6091879266892036	accuracy: 0.6666666666666666
Epoch 52: Validation loss: 0.611952217826008	accuracy: 0.681265206812652
Epoch 53: Validation loss: 0.5991369697589364	accuracy: 0.6715328467153284
Epoch 54: Validation loss: 0.6023441231163749	accuracy: 0.6739659367396593
Epoch 55: Validation loss: 0.597511305426159	accuracy: 0.6788321167883211
Epoch 56: Validation loss: 0.5941853395633744	accuracy: 0.6958637469586375
Epoch 57: Validation loss: 0.5984381886874383	accuracy: 0.6934306569343066
Epoch 58: Validation loss: 0.5960854207802283	accuracy: 0.6885644768856448
Epoch 59: Validation loss: 0.5922164452917095	accuracy: 0.6885644768856448
Epoch 60: Validation loss: 0.5982090423286976	accuracy: 0.6934306569343066
Epoch 61: Validation loss: 0.5958143452368223	accuracy: 0.6934306569343066
Epoch 62: Validation loss: 0.598462766104371	accuracy: 0.6982968369829684
Epoch 63: Validation loss: 0.582768809186281	accuracy: 0.7104622871046229
Epoch 64: Validation loss: 0.600812420067706	accuracy: 0.6885644768856448
Epoch 65: Validation loss: 0.5980581947196719	accuracy: 0.6909975669099757
Epoch 66: Validation loss: 0.6002312518674382	accuracy: 0.6909975669099757
Epoch 67: Validation loss: 0.6061913752497837	accuracy: 0.7007299270072993
Epoch 68: Validation loss: 0.5944296611776607	accuracy: 0.7007299270072993
Epoch 69: Validation loss: 0.6030340589165978	accuracy: 0.7128953771289538
Epoch 70: Validation loss: 0.5933201458042265	accuracy: 0.683698296836983
Epoch 71: Validation loss: 0.6026228141320593	accuracy: 0.683698296836983
Epoch 72: Validation loss: 0.600237653783348	accuracy: 0.6885644768856448
Epoch 73: Validation loss: 0.6023188449460515	accuracy: 0.7007299270072993
Epoch 74: Validation loss: 0.6053332400728026	accuracy: 0.681265206812652
Epoch 75: Validation loss: 0.5918969017455757	accuracy: 0.7055961070559611
Epoch 76: Validation loss: 0.6127483154445379	accuracy: 0.7128953771289538
Epoch 77: Validation loss: 0.6051280399888681	accuracy: 0.6958637469586375
Epoch 78: Validation loss: 0.60960912588449	accuracy: 0.7055961070559611
Epoch 79: Validation loss: 0.6001029095800544	accuracy: 0.7055961070559611
Epoch 80: Validation loss: 0.6126090233053314	accuracy: 0.6982968369829684
Epoch 81: Validation loss: 0.5962628274068346	accuracy: 0.6861313868613139
Epoch 82: Validation loss: 0.607129619069343	accuracy: 0.6958637469586375
Epoch 83: Validation loss: 0.5853628543751663	accuracy: 0.708029197080292
Epoch 84: Validation loss: 0.6022045989396219	accuracy: 0.6934306569343066
Epoch 85: Validation loss: 0.6108421780477185	accuracy: 0.6982968369829684
Epoch 86: Validation loss: 0.5951912130462572	accuracy: 0.6885644768856448
Epoch 87: Validation loss: 0.5991925056253327	accuracy: 0.7031630170316302
Epoch 88: Validation loss: 0.5987917257341445	accuracy: 0.6861313868613139
Epoch 89: Validation loss: 0.5978781475057857	accuracy: 0.6958637469586375
Epoch 90: Validation loss: 0.6178009283803675	accuracy: 0.6934306569343066
Epoch 91: Validation loss: 0.5932785113072453	accuracy: 0.7128953771289538
Epoch 92: Validation loss: 0.5976508620881686	accuracy: 0.6885644768856448
Epoch 93: Validation loss: 0.6147721654887327	accuracy: 0.7007299270072993
Epoch 94: Validation loss: 0.5919391325790516	accuracy: 0.6909975669099757
Epoch 95: Validation loss: 0.5961810411327947	accuracy: 0.7226277372262774
Epoch 96: Validation loss: 0.6020521201066437	accuracy: 0.7104622871046229
Epoch 97: Validation loss: 0.6013713985173952	accuracy: 0.7007299270072993
Epoch 98: Validation loss: 0.6033338189415108	accuracy: 0.6861313868613139
Epoch 99: Validation loss: 0.6191638798029173	accuracy: 0.7007299270072993
Epoch 100: Validation loss: 0.6167538403884628	accuracy: 0.6958637469586375
Epoch 101: Validation loss: 0.6108299775135199	accuracy: 0.6934306569343066
Epoch 102: Validation loss: 0.6199576199199741	accuracy: 0.6958637469586375
Epoch 103: Validation loss: 0.6152328574744454	accuracy: 0.6934306569343066
Epoch 104: Validation loss: 0.6455312018846944	accuracy: 0.6958637469586375
Epoch 105: Validation loss: 0.6117711450061659	accuracy: 0.683698296836983
Epoch 106: Validation loss: 0.6175578597688327	accuracy: 0.6934306569343066
Epoch 107: Validation loss: 0.6466434831456837	accuracy: 0.683698296836983
Epoch 108: Validation loss: 0.6078931246940817	accuracy: 0.6958637469586375
Epoch 109: Validation loss: 0.6251676888941559	accuracy: 0.683698296836983
Epoch 110: Validation loss: 0.6151876310362433	accuracy: 0.7055961070559611
Epoch 111: Validation loss: 0.6122447986092301	accuracy: 0.7177615571776156
Epoch 112: Validation loss: 0.6273858796651056	accuracy: 0.6934306569343066
Epoch 113: Validation loss: 0.619425567107189	accuracy: 0.6958637469586375
Epoch 114: Validation loss: 0.6336382659392346	accuracy: 0.6788321167883211
Test accuracy: 0.7055961070559611
