Training configuration: Namespace(seed=270, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=11, file='logs_ablation2_NCI1', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6923059848683304	accuracy: 0.5206812652068127
Epoch 1: Validation loss: 0.6930606127365372	accuracy: 0.5158150851581509
Epoch 2: Validation loss: 0.6932723655607869	accuracy: 0.48175182481751827
Epoch 3: Validation loss: 0.6939923780677962	accuracy: 0.4768856447688564
Epoch 4: Validation loss: 0.6930587007471535	accuracy: 0.48905109489051096
Epoch 5: Validation loss: 0.6934775563632195	accuracy: 0.4793187347931874
Epoch 6: Validation loss: 0.685785609150165	accuracy: 0.5936739659367397
Epoch 7: Validation loss: 0.6728990884302887	accuracy: 0.5863746958637469
Epoch 8: Validation loss: 0.6712312025455373	accuracy: 0.5815085158150851
Epoch 9: Validation loss: 0.6649417413122173	accuracy: 0.583941605839416
Epoch 10: Validation loss: 0.6561611435419161	accuracy: 0.6034063260340633
Epoch 11: Validation loss: 0.6523556303223844	accuracy: 0.6204379562043796
Epoch 12: Validation loss: 0.6522434076833609	accuracy: 0.6082725060827251
Epoch 13: Validation loss: 0.6504479521962558	accuracy: 0.6277372262773723
Epoch 14: Validation loss: 0.6582964969087401	accuracy: 0.6180048661800487
Epoch 15: Validation loss: 0.6482698157465951	accuracy: 0.6545012165450121
Epoch 16: Validation loss: 0.6512296495646456	accuracy: 0.6472019464720195
Epoch 17: Validation loss: 0.6572596092873826	accuracy: 0.6058394160583942
Epoch 18: Validation loss: 0.6700108242731024	accuracy: 0.6034063260340633
Epoch 19: Validation loss: 0.6623220281299304	accuracy: 0.6326034063260341
Epoch 20: Validation loss: 0.6548316658558346	accuracy: 0.6277372262773723
Epoch 21: Validation loss: 0.6619089363265211	accuracy: 0.6204379562043796
Epoch 22: Validation loss: 0.6675892386703306	accuracy: 0.6155717761557178
Epoch 23: Validation loss: 0.6695037247780756	accuracy: 0.6204379562043796
Epoch 24: Validation loss: 0.6636469207540916	accuracy: 0.6277372262773723
Epoch 25: Validation loss: 0.668052051479219	accuracy: 0.6277372262773723
Epoch 26: Validation loss: 0.6767130292535118	accuracy: 0.6009732360097324
Epoch 27: Validation loss: 0.6676077877518034	accuracy: 0.6204379562043796
Epoch 28: Validation loss: 0.6822893509319519	accuracy: 0.6180048661800487
Epoch 29: Validation loss: 0.6742192706922545	accuracy: 0.6374695863746959
Epoch 30: Validation loss: 0.6711579807773413	accuracy: 0.6228710462287105
Epoch 31: Validation loss: 0.6851827756041738	accuracy: 0.6131386861313869
Epoch 32: Validation loss: 0.6696853962547877	accuracy: 0.6423357664233577
Epoch 33: Validation loss: 0.6701469607016756	accuracy: 0.6447688564476886
Epoch 34: Validation loss: 0.6745872543966103	accuracy: 0.6277372262773723
Epoch 35: Validation loss: 0.6796621661406654	accuracy: 0.6277372262773723
Epoch 36: Validation loss: 0.6718401061937467	accuracy: 0.6423357664233577
Epoch 37: Validation loss: 0.6756529332367464	accuracy: 0.6277372262773723
Epoch 38: Validation loss: 0.6773888942969106	accuracy: 0.6301703163017032
Epoch 39: Validation loss: 0.6794405702836902	accuracy: 0.6374695863746959
Epoch 40: Validation loss: 0.6788832300190798	accuracy: 0.6399026763990268
Epoch 41: Validation loss: 0.6938040424727465	accuracy: 0.6204379562043796
Epoch 42: Validation loss: 0.6724503742227299	accuracy: 0.6228710462287105
Epoch 43: Validation loss: 0.6751524978600569	accuracy: 0.6447688564476886
Epoch 44: Validation loss: 0.6793923575222637	accuracy: 0.6301703163017032
Epoch 45: Validation loss: 0.6645485119227945	accuracy: 0.656934306569343
Epoch 46: Validation loss: 0.674558788030397	accuracy: 0.6228710462287105
Epoch 47: Validation loss: 0.6639328142152215	accuracy: 0.6423357664233577
Epoch 48: Validation loss: 0.6748715885654273	accuracy: 0.6423357664233577
Epoch 49: Validation loss: 0.6706083163147715	accuracy: 0.656934306569343
Epoch 50: Validation loss: 0.669009322377597	accuracy: 0.6423357664233577
Epoch 51: Validation loss: 0.678839709056845	accuracy: 0.6253041362530414
Epoch 52: Validation loss: 0.671014349536014	accuracy: 0.6399026763990268
Epoch 53: Validation loss: 0.6615757536134	accuracy: 0.6496350364963503
Epoch 54: Validation loss: 0.668964729401897	accuracy: 0.656934306569343
Epoch 55: Validation loss: 0.6684955912494891	accuracy: 0.6423357664233577
Epoch 56: Validation loss: 0.6709776133516409	accuracy: 0.6642335766423357
Epoch 57: Validation loss: 0.6749057073662751	accuracy: 0.6472019464720195
Epoch 58: Validation loss: 0.6707496411028859	accuracy: 0.6642335766423357
Epoch 59: Validation loss: 0.6654099559551898	accuracy: 0.656934306569343
Epoch 60: Validation loss: 0.676797063971378	accuracy: 0.6618004866180048
Epoch 61: Validation loss: 0.6848186019563327	accuracy: 0.6496350364963503
Epoch 62: Validation loss: 0.6707148772376588	accuracy: 0.6545012165450121
Epoch 63: Validation loss: 0.6706725164631567	accuracy: 0.6472019464720195
Epoch 64: Validation loss: 0.6932802223521137	accuracy: 0.6326034063260341
Epoch 65: Validation loss: 0.67469641878077	accuracy: 0.6496350364963503
Epoch 66: Validation loss: 0.6717684112326072	accuracy: 0.6618004866180048
Test accuracy: 0.6447688564476886
