Training configuration: Namespace(seed=251, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=13, file='logs_exp2', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6941303290299835	accuracy: 0.4768856447688564
Epoch 1: Validation loss: 0.6925629571696558	accuracy: 0.5255474452554745
Epoch 2: Validation loss: 0.6901701303004059	accuracy: 0.6058394160583942
Epoch 3: Validation loss: 0.6844739983551693	accuracy: 0.610705596107056
Epoch 4: Validation loss: 0.6736700006935138	accuracy: 0.6131386861313869
Epoch 5: Validation loss: 0.6637561222642587	accuracy: 0.635036496350365
Epoch 6: Validation loss: 0.646098607938075	accuracy: 0.6399026763990268
Epoch 7: Validation loss: 0.635292136756173	accuracy: 0.6399026763990268
Epoch 8: Validation loss: 0.6268711739793021	accuracy: 0.6496350364963503
Epoch 9: Validation loss: 0.6449788829125918	accuracy: 0.610705596107056
Epoch 10: Validation loss: 0.6201767004899444	accuracy: 0.6545012165450121
Epoch 11: Validation loss: 0.6181869181983373	accuracy: 0.6447688564476886
Epoch 12: Validation loss: 0.6161901515765782	accuracy: 0.6447688564476886
Epoch 13: Validation loss: 0.628230264297077	accuracy: 0.6520681265206812
Epoch 14: Validation loss: 0.6153585939801812	accuracy: 0.6593673965936739
Epoch 15: Validation loss: 0.6134230388632076	accuracy: 0.6520681265206812
Epoch 16: Validation loss: 0.6083100636800131	accuracy: 0.6472019464720195
Epoch 17: Validation loss: 0.604606345332162	accuracy: 0.6593673965936739
Epoch 18: Validation loss: 0.5998683521057278	accuracy: 0.6715328467153284
Epoch 19: Validation loss: 0.5985331198884913	accuracy: 0.6666666666666666
Epoch 20: Validation loss: 0.6109480846247244	accuracy: 0.6690997566909975
Epoch 21: Validation loss: 0.5963854174834389	accuracy: 0.6496350364963503
Epoch 22: Validation loss: 0.6006297554702944	accuracy: 0.6763990267639902
Epoch 23: Validation loss: 0.6018738711837435	accuracy: 0.6763990267639902
Epoch 24: Validation loss: 0.6006524812276056	accuracy: 0.6763990267639902
Epoch 25: Validation loss: 0.5955249897754975	accuracy: 0.6885644768856448
Epoch 26: Validation loss: 0.6047239558830169	accuracy: 0.6861313868613139
Epoch 27: Validation loss: 0.5992525569423852	accuracy: 0.6715328467153284
Epoch 28: Validation loss: 0.5972119259428224	accuracy: 0.6763990267639902
Epoch 29: Validation loss: 0.5922985726609428	accuracy: 0.683698296836983
Epoch 30: Validation loss: 0.6005837656285641	accuracy: 0.6885644768856448
Epoch 31: Validation loss: 0.6038685958750927	accuracy: 0.683698296836983
Epoch 32: Validation loss: 0.6016999033535774	accuracy: 0.681265206812652
Epoch 33: Validation loss: 0.598706772147594	accuracy: 0.6763990267639902
Epoch 34: Validation loss: 0.6013598801735834	accuracy: 0.6958637469586375
Epoch 35: Validation loss: 0.5888931501810858	accuracy: 0.6861313868613139
Epoch 36: Validation loss: 0.5960716957593486	accuracy: 0.6885644768856448
Epoch 37: Validation loss: 0.6148507635668826	accuracy: 0.656934306569343
Epoch 38: Validation loss: 0.5839273123265473	accuracy: 0.6861313868613139
Epoch 39: Validation loss: 0.5995576654327467	accuracy: 0.6715328467153284
Epoch 40: Validation loss: 0.6339795514034818	accuracy: 0.6374695863746959
Epoch 41: Validation loss: 0.6030541255236253	accuracy: 0.6642335766423357
Epoch 42: Validation loss: 0.5869643496770929	accuracy: 0.6934306569343066
Epoch 43: Validation loss: 0.6027754716339483	accuracy: 0.6885644768856448
Epoch 44: Validation loss: 0.5860641925004277	accuracy: 0.683698296836983
Epoch 45: Validation loss: 0.5842064210098156	accuracy: 0.6909975669099757
Epoch 46: Validation loss: 0.5853121796953707	accuracy: 0.6958637469586375
Epoch 47: Validation loss: 0.5826965689369071	accuracy: 0.708029197080292
Epoch 48: Validation loss: 0.5818708958126912	accuracy: 0.6934306569343066
Epoch 49: Validation loss: 0.5947275068928145	accuracy: 0.6690997566909975
Epoch 50: Validation loss: 0.5871060642882855	accuracy: 0.6885644768856448
Epoch 51: Validation loss: 0.5888364193213247	accuracy: 0.6909975669099757
Epoch 52: Validation loss: 0.6149715483913747	accuracy: 0.6399026763990268
Epoch 53: Validation loss: 0.591478774727406	accuracy: 0.6739659367396593
Epoch 54: Validation loss: 0.6042119116678725	accuracy: 0.656934306569343
Epoch 55: Validation loss: 0.5923091744564456	accuracy: 0.6958637469586375
Epoch 56: Validation loss: 0.5863653865173786	accuracy: 0.683698296836983
Epoch 57: Validation loss: 0.5825624976424986	accuracy: 0.6885644768856448
Epoch 58: Validation loss: 0.5969784404819609	accuracy: 0.6666666666666666
Epoch 59: Validation loss: 0.5911770563055999	accuracy: 0.6690997566909975
Epoch 60: Validation loss: 0.5851619237820888	accuracy: 0.6958637469586375
Epoch 61: Validation loss: 0.5866053203016592	accuracy: 0.683698296836983
Epoch 62: Validation loss: 0.5939825944366827	accuracy: 0.6958637469586375
Epoch 63: Validation loss: 0.5826645129498484	accuracy: 0.683698296836983
Epoch 64: Validation loss: 0.5911858482082395	accuracy: 0.6763990267639902
Epoch 65: Validation loss: 0.5967921700210757	accuracy: 0.6788321167883211
Epoch 66: Validation loss: 0.6004316742982888	accuracy: 0.6666666666666666
Epoch 67: Validation loss: 0.5750881993277519	accuracy: 0.6982968369829684
Epoch 68: Validation loss: 0.5800135814360459	accuracy: 0.6788321167883211
Epoch 69: Validation loss: 0.5780156035782937	accuracy: 0.683698296836983
Epoch 70: Validation loss: 0.5757965821129272	accuracy: 0.7055961070559611
Epoch 71: Validation loss: 0.5859264805369133	accuracy: 0.6690997566909975
Epoch 72: Validation loss: 0.5709332445242109	accuracy: 0.7031630170316302
Epoch 73: Validation loss: 0.5763607025146484	accuracy: 0.6909975669099757
Epoch 74: Validation loss: 0.5879611458511538	accuracy: 0.681265206812652
Epoch 75: Validation loss: 0.5739080702881454	accuracy: 0.7055961070559611
Epoch 76: Validation loss: 0.5888345792635804	accuracy: 0.681265206812652
Epoch 77: Validation loss: 0.5929827052021258	accuracy: 0.6642335766423357
Epoch 78: Validation loss: 0.5897123657003807	accuracy: 0.6763990267639902
Epoch 79: Validation loss: 0.6410653724577595	accuracy: 0.635036496350365
Epoch 80: Validation loss: 0.5725750354664749	accuracy: 0.7007299270072993
Epoch 81: Validation loss: 0.5740190793708003	accuracy: 0.708029197080292
Epoch 82: Validation loss: 0.574356345944741	accuracy: 0.7007299270072993
Epoch 83: Validation loss: 0.5657660491275092	accuracy: 0.7007299270072993
Epoch 84: Validation loss: 0.5974486297644548	accuracy: 0.656934306569343
Epoch 85: Validation loss: 0.5780196665557341	accuracy: 0.6739659367396593
Epoch 86: Validation loss: 0.5728273461334896	accuracy: 0.6958637469586375
Epoch 87: Validation loss: 0.5777638892477737	accuracy: 0.6885644768856448
Epoch 88: Validation loss: 0.5677939737510217	accuracy: 0.7055961070559611
Epoch 89: Validation loss: 0.5791708837170381	accuracy: 0.7007299270072993
