Training configuration: Namespace(seed=833, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='PROTEINS', epochs=100000, patience=50, pooling_layer_type='GCNConv', ablation=2, device='cuda:0', num_classes=2, num_features=3)
Epoch 0: Validation loss: 0.696682629284558	accuracy: 0.40540540540540543
Epoch 1: Validation loss: 0.6892056851773649	accuracy: 0.5945945945945946
Epoch 2: Validation loss: 0.6772034791138795	accuracy: 0.5945945945945946
Epoch 3: Validation loss: 0.6594628686303491	accuracy: 0.5945945945945946
Epoch 4: Validation loss: 0.6422707497536599	accuracy: 0.6666666666666666
Epoch 5: Validation loss: 0.6248222557274071	accuracy: 0.6756756756756757
Epoch 6: Validation loss: 0.6007976360149212	accuracy: 0.6756756756756757
Epoch 7: Validation loss: 0.5763461826083897	accuracy: 0.7747747747747747
Epoch 8: Validation loss: 0.5746248949755419	accuracy: 0.7477477477477478
Epoch 9: Validation loss: 0.5537152676968962	accuracy: 0.7477477477477478
Epoch 10: Validation loss: 0.5513142078846425	accuracy: 0.7747747747747747
Epoch 11: Validation loss: 0.5367727881079322	accuracy: 0.7927927927927928
Epoch 12: Validation loss: 0.526549227602847	accuracy: 0.7747747747747747
Epoch 13: Validation loss: 0.5481436789572776	accuracy: 0.7567567567567568
Epoch 14: Validation loss: 0.525229686015361	accuracy: 0.7837837837837838
Epoch 15: Validation loss: 0.5503917728458438	accuracy: 0.7207207207207207
Epoch 16: Validation loss: 0.5291382042137353	accuracy: 0.7837837837837838
Epoch 17: Validation loss: 0.5322107194780229	accuracy: 0.7747747747747747
Epoch 18: Validation loss: 0.5324863399471249	accuracy: 0.7657657657657657
Epoch 19: Validation loss: 0.5202591354782516	accuracy: 0.7657657657657657
Epoch 20: Validation loss: 0.528801204921963	accuracy: 0.7657657657657657
Epoch 21: Validation loss: 0.5359241038829357	accuracy: 0.7657657657657657
Epoch 22: Validation loss: 0.5303150898701435	accuracy: 0.7567567567567568
Epoch 23: Validation loss: 0.5282305468310107	accuracy: 0.7657657657657657
Epoch 24: Validation loss: 0.5266867285376197	accuracy: 0.7567567567567568
Epoch 25: Validation loss: 0.5327796592368735	accuracy: 0.7657657657657657
Epoch 26: Validation loss: 0.5394288484040681	accuracy: 0.7567567567567568
Epoch 27: Validation loss: 0.5318350233473219	accuracy: 0.7387387387387387
Epoch 28: Validation loss: 0.5336326736587662	accuracy: 0.7567567567567568
Epoch 29: Validation loss: 0.5293864688357791	accuracy: 0.7747747747747747
Epoch 30: Validation loss: 0.5292814443777273	accuracy: 0.7567567567567568
Epoch 31: Validation loss: 0.5344934205751162	accuracy: 0.7657657657657657
Epoch 32: Validation loss: 0.532920012602935	accuracy: 0.7657657657657657
Epoch 33: Validation loss: 0.529111638799444	accuracy: 0.7477477477477478
Epoch 34: Validation loss: 0.5363738601272171	accuracy: 0.7657657657657657
Epoch 35: Validation loss: 0.5358911806398684	accuracy: 0.7567567567567568
Epoch 36: Validation loss: 0.531882449313327	accuracy: 0.7477477477477478
Epoch 37: Validation loss: 0.5474286466031462	accuracy: 0.7207207207207207
Epoch 38: Validation loss: 0.5301981058206644	accuracy: 0.7567567567567568
Epoch 39: Validation loss: 0.52993884387317	accuracy: 0.7567567567567568
Epoch 40: Validation loss: 0.5355550405141469	accuracy: 0.7477477477477478
Epoch 41: Validation loss: 0.5277462864781285	accuracy: 0.7477477477477478
Epoch 42: Validation loss: 0.5358167768598677	accuracy: 0.7297297297297297
Epoch 43: Validation loss: 0.5231989955042934	accuracy: 0.7387387387387387
Epoch 44: Validation loss: 0.5301175160450978	accuracy: 0.7567567567567568
Epoch 45: Validation loss: 0.5330424609484973	accuracy: 0.7477477477477478
Epoch 46: Validation loss: 0.5295276813678913	accuracy: 0.7387387387387387
Epoch 47: Validation loss: 0.5327450520283467	accuracy: 0.7387387387387387
Epoch 48: Validation loss: 0.5271095757011894	accuracy: 0.7477477477477478
Epoch 49: Validation loss: 0.5278574969317462	accuracy: 0.7567567567567568
Epoch 50: Validation loss: 0.5234170518479906	accuracy: 0.7477477477477478
Epoch 51: Validation loss: 0.5252009211359797	accuracy: 0.7567567567567568
Epoch 52: Validation loss: 0.5264958905744123	accuracy: 0.7657657657657657
Epoch 53: Validation loss: 0.5205132424294412	accuracy: 0.7567567567567568
Epoch 54: Validation loss: 0.5259467460013725	accuracy: 0.7657657657657657
Epoch 55: Validation loss: 0.5182385831265837	accuracy: 0.7567567567567568
Epoch 56: Validation loss: 0.5264230332933031	accuracy: 0.7657657657657657
Epoch 57: Validation loss: 0.5210848284197284	accuracy: 0.7657657657657657
Epoch 58: Validation loss: 0.5187014674281215	accuracy: 0.7657657657657657
Epoch 59: Validation loss: 0.5201450382267032	accuracy: 0.7567567567567568
Epoch 60: Validation loss: 0.5181360330667582	accuracy: 0.7747747747747747
Epoch 61: Validation loss: 0.5191760020213084	accuracy: 0.7567567567567568
Epoch 62: Validation loss: 0.516168989576735	accuracy: 0.7657657657657657
Epoch 63: Validation loss: 0.5236655914031707	accuracy: 0.7567567567567568
Epoch 64: Validation loss: 0.5200682975150444	accuracy: 0.7657657657657657
Epoch 65: Validation loss: 0.5262994164819116	accuracy: 0.7477477477477478
Epoch 66: Validation loss: 0.5205262330201295	accuracy: 0.7567567567567568
Epoch 67: Validation loss: 0.5279676076528188	accuracy: 0.7387387387387387
Epoch 68: Validation loss: 0.525088679683101	accuracy: 0.7657657657657657
Epoch 69: Validation loss: 0.5292096180958791	accuracy: 0.7477477477477478
