Training configuration: Namespace(seed=663, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=30, file='logs_exp3', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6922216252978991	accuracy: 0.5085158150851582
Epoch 1: Validation loss: 0.6877830115548016	accuracy: 0.6009732360097324
Epoch 2: Validation loss: 0.6768269318443725	accuracy: 0.5571776155717761
Epoch 3: Validation loss: 0.6667066420951899	accuracy: 0.6228710462287105
Epoch 4: Validation loss: 0.6618355521320427	accuracy: 0.6277372262773723
Epoch 5: Validation loss: 0.6475376491128964	accuracy: 0.635036496350365
Epoch 6: Validation loss: 0.6615002161104894	accuracy: 0.5863746958637469
Epoch 7: Validation loss: 0.6479055214392297	accuracy: 0.6472019464720195
Epoch 8: Validation loss: 0.6446705282169537	accuracy: 0.6082725060827251
Epoch 9: Validation loss: 0.6495085992372239	accuracy: 0.6472019464720195
Epoch 10: Validation loss: 0.635642109706164	accuracy: 0.6666666666666666
Epoch 11: Validation loss: 0.6256831927891195	accuracy: 0.681265206812652
Epoch 12: Validation loss: 0.6109936196728635	accuracy: 0.6909975669099757
Epoch 13: Validation loss: 0.59990737618031	accuracy: 0.7007299270072993
Epoch 14: Validation loss: 0.6072754593081138	accuracy: 0.6934306569343066
Epoch 15: Validation loss: 0.6497402748052221	accuracy: 0.6058394160583942
Epoch 16: Validation loss: 0.6013359014135208	accuracy: 0.7104622871046229
Epoch 17: Validation loss: 0.5965438295164828	accuracy: 0.7007299270072993
Epoch 18: Validation loss: 0.5964555345892616	accuracy: 0.7055961070559611
Epoch 19: Validation loss: 0.5881664387501069	accuracy: 0.708029197080292
Epoch 20: Validation loss: 0.5938587606388287	accuracy: 0.7055961070559611
Epoch 21: Validation loss: 0.5902068377121231	accuracy: 0.7201946472019465
Epoch 22: Validation loss: 0.5893603693829835	accuracy: 0.7274939172749392
Epoch 23: Validation loss: 0.5939499421131292	accuracy: 0.7274939172749392
Epoch 24: Validation loss: 0.6375740589596639	accuracy: 0.6642335766423357
Epoch 25: Validation loss: 0.596964559995925	accuracy: 0.7153284671532847
Epoch 26: Validation loss: 0.5991135200444799	accuracy: 0.6958637469586375
Epoch 27: Validation loss: 0.6100205284545601	accuracy: 0.7031630170316302
Epoch 28: Validation loss: 0.600235361252388	accuracy: 0.6934306569343066
Epoch 29: Validation loss: 0.600854302844862	accuracy: 0.7201946472019465
Epoch 30: Validation loss: 0.6024246494265368	accuracy: 0.7104622871046229
Epoch 31: Validation loss: 0.6065925449640501	accuracy: 0.7177615571776156
Epoch 32: Validation loss: 0.6016209456172302	accuracy: 0.7201946472019465
Epoch 33: Validation loss: 0.6068237843014608	accuracy: 0.7031630170316302
Epoch 34: Validation loss: 0.6041217998866617	accuracy: 0.7031630170316302
Epoch 35: Validation loss: 0.612996646667629	accuracy: 0.7153284671532847
