Training configuration: Namespace(seed=819, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='PROTEINS', epochs=100000, patience=50, pooling_layer_type='GCNConv', ablation=0, device='cuda:0', num_classes=2, num_features=4)
Epoch 0: Validation loss: 0.7033993832699887	accuracy: 0.40540540540540543
Epoch 1: Validation loss: 0.6850633363466005	accuracy: 0.5855855855855856
Epoch 2: Validation loss: 0.6650892377973677	accuracy: 0.6216216216216216
Epoch 3: Validation loss: 0.6676945041965794	accuracy: 0.6486486486486487
Epoch 4: Validation loss: 0.6728987135328688	accuracy: 0.6486486486486487
Epoch 5: Validation loss: 0.674297367130314	accuracy: 0.6306306306306306
Epoch 6: Validation loss: 0.661274815464879	accuracy: 0.6396396396396397
Epoch 7: Validation loss: 0.6524023107580237	accuracy: 0.6756756756756757
Epoch 8: Validation loss: 0.64328738375827	accuracy: 0.6576576576576577
Epoch 9: Validation loss: 0.6171352627041103	accuracy: 0.6666666666666666
Epoch 10: Validation loss: 0.6006103378158432	accuracy: 0.7027027027027027
Epoch 11: Validation loss: 0.5865865484014288	accuracy: 0.7207207207207207
Epoch 12: Validation loss: 0.5740769532349732	accuracy: 0.7027027027027027
Epoch 13: Validation loss: 0.5918907646660332	accuracy: 0.6936936936936937
Epoch 14: Validation loss: 0.5874038558822494	accuracy: 0.7117117117117117
Epoch 15: Validation loss: 0.5877851194089597	accuracy: 0.7117117117117117
Epoch 16: Validation loss: 0.5823347761824325	accuracy: 0.7117117117117117
Epoch 17: Validation loss: 0.5839758520727759	accuracy: 0.7027027027027027
Epoch 18: Validation loss: 0.5826187821121903	accuracy: 0.6846846846846847
Epoch 19: Validation loss: 0.5875262698611697	accuracy: 0.7027027027027027
Epoch 20: Validation loss: 0.5882770435230152	accuracy: 0.7027027027027027
Epoch 21: Validation loss: 0.5839986027898015	accuracy: 0.6756756756756757
Epoch 22: Validation loss: 0.5824034407332137	accuracy: 0.7027027027027027
Epoch 23: Validation loss: 0.5937765310476492	accuracy: 0.6846846846846847
Epoch 24: Validation loss: 0.5921563500756616	accuracy: 0.6936936936936937
Epoch 25: Validation loss: 0.5864155399906743	accuracy: 0.7027027027027027
Epoch 26: Validation loss: 0.5804167738905898	accuracy: 0.7117117117117117
Epoch 27: Validation loss: 0.5823538840354026	accuracy: 0.7117117117117117
Epoch 28: Validation loss: 0.5804807645780546	accuracy: 0.7117117117117117
Epoch 29: Validation loss: 0.5764805218120953	accuracy: 0.7027027027027027
Epoch 30: Validation loss: 0.5793041882214246	accuracy: 0.7297297297297297
Epoch 31: Validation loss: 0.5827911651886262	accuracy: 0.7117117117117117
Epoch 32: Validation loss: 0.5831051388302365	accuracy: 0.6846846846846847
Epoch 33: Validation loss: 0.5734387646924268	accuracy: 0.7027027027027027
Epoch 34: Validation loss: 0.5656085315051379	accuracy: 0.6936936936936937
Epoch 35: Validation loss: 0.5574111594810142	accuracy: 0.7117117117117117
Epoch 36: Validation loss: 0.5562478486482088	accuracy: 0.7207207207207207
Epoch 37: Validation loss: 0.5611007278029984	accuracy: 0.7117117117117117
Epoch 38: Validation loss: 0.557027902689066	accuracy: 0.7207207207207207
Epoch 39: Validation loss: 0.5579679334485853	accuracy: 0.7207207207207207
Epoch 40: Validation loss: 0.5645983927958721	accuracy: 0.7117117117117117
Epoch 41: Validation loss: 0.5576483236776816	accuracy: 0.7297297297297297
Epoch 42: Validation loss: 0.556846859218838	accuracy: 0.7387387387387387
Epoch 43: Validation loss: 0.5662499161453934	accuracy: 0.7297297297297297
Epoch 44: Validation loss: 0.5751320778786599	accuracy: 0.7297297297297297
Epoch 45: Validation loss: 0.5560390025645763	accuracy: 0.7387387387387387
Epoch 46: Validation loss: 0.5748625403051978	accuracy: 0.7117117117117117
Epoch 47: Validation loss: 0.5569255931957348	accuracy: 0.7207207207207207
Epoch 48: Validation loss: 0.562601003560934	accuracy: 0.7477477477477478
Epoch 49: Validation loss: 0.558343285912866	accuracy: 0.7477477477477478
Epoch 50: Validation loss: 0.5669590030704532	accuracy: 0.7207207207207207
Epoch 51: Validation loss: 0.560610040888056	accuracy: 0.7657657657657657
Epoch 52: Validation loss: 0.5716217315948762	accuracy: 0.7477477477477478
Epoch 53: Validation loss: 0.6007612073743666	accuracy: 0.7027027027027027
Epoch 54: Validation loss: 0.6021824742222691	accuracy: 0.7117117117117117
Epoch 55: Validation loss: 0.5796960366738809	accuracy: 0.6936936936936937
Epoch 56: Validation loss: 0.5605102057929512	accuracy: 0.7297297297297297
Epoch 57: Validation loss: 0.5767875190253731	accuracy: 0.7207207207207207
Epoch 58: Validation loss: 0.5769240233275268	accuracy: 0.7207207207207207
Epoch 59: Validation loss: 0.5596330316217096	accuracy: 0.7297297297297297
Epoch 60: Validation loss: 0.5469604698387353	accuracy: 0.7477477477477478
Epoch 61: Validation loss: 0.5658645629882812	accuracy: 0.7117117117117117
Epoch 62: Validation loss: 0.5647451039907094	accuracy: 0.7657657657657657
Epoch 63: Validation loss: 0.5874692899686796	accuracy: 0.7477477477477478
Epoch 64: Validation loss: 0.5854477753510346	accuracy: 0.7477477477477478
Epoch 65: Validation loss: 0.5807822974952491	accuracy: 0.7297297297297297
Epoch 66: Validation loss: 0.5559800637734903	accuracy: 0.7207207207207207
Epoch 67: Validation loss: 0.5792135977530265	accuracy: 0.7207207207207207
Epoch 68: Validation loss: 0.5611377750431095	accuracy: 0.7207207207207207
Epoch 69: Validation loss: 0.5746618391157271	accuracy: 0.7117117117117117
Epoch 70: Validation loss: 0.5793223338084178	accuracy: 0.7027027027027027
Epoch 71: Validation loss: 0.5616420711482968	accuracy: 0.7477477477477478
Epoch 72: Validation loss: 0.55334675419438	accuracy: 0.7297297297297297
Epoch 73: Validation loss: 0.5491304827166034	accuracy: 0.7567567567567568
Epoch 74: Validation loss: 0.5609640516676344	accuracy: 0.7387387387387387
Epoch 75: Validation loss: 0.5580384537980363	accuracy: 0.7387387387387387
Epoch 76: Validation loss: 0.5563539041055215	accuracy: 0.7387387387387387
Epoch 77: Validation loss: 0.5572631079871375	accuracy: 0.7297297297297297
Epoch 78: Validation loss: 0.5756062000721425	accuracy: 0.6846846846846847
Epoch 79: Validation loss: 0.5589758383261191	accuracy: 0.7207207207207207
Epoch 80: Validation loss: 0.5615197259026605	accuracy: 0.7117117117117117
Epoch 81: Validation loss: 0.5593869320981137	accuracy: 0.7207207207207207
Epoch 82: Validation loss: 0.5664185876244897	accuracy: 0.7297297297297297
Epoch 83: Validation loss: 0.5627577841818869	accuracy: 0.7297297297297297
Epoch 84: Validation loss: 0.5557339642498944	accuracy: 0.7297297297297297
Epoch 85: Validation loss: 0.5734808981955588	accuracy: 0.7207207207207207
Epoch 86: Validation loss: 0.5546291454418285	accuracy: 0.7387387387387387
Epoch 87: Validation loss: 0.5600895237278294	accuracy: 0.7207207207207207
Epoch 88: Validation loss: 0.5498055122994088	accuracy: 0.7387387387387387
Epoch 89: Validation loss: 0.5808920645499015	accuracy: 0.7207207207207207
Epoch 90: Validation loss: 0.5806542473870355	accuracy: 0.7117117117117117
Epoch 91: Validation loss: 0.5566660906817462	accuracy: 0.7207207207207207
Epoch 92: Validation loss: 0.5458679886551591	accuracy: 0.7297297297297297
Epoch 93: Validation loss: 0.5712077510249507	accuracy: 0.7207207207207207
Epoch 94: Validation loss: 0.5748368684235994	accuracy: 0.7117117117117117
Epoch 95: Validation loss: 0.5643958014410895	accuracy: 0.7477477477477478
Epoch 96: Validation loss: 0.5669001330126513	accuracy: 0.7297297297297297
Epoch 97: Validation loss: 0.5660839596310178	accuracy: 0.7207207207207207
Epoch 98: Validation loss: 0.5549577592729448	accuracy: 0.7387387387387387
Epoch 99: Validation loss: 0.5601003492200697	accuracy: 0.7117117117117117
Epoch 100: Validation loss: 0.5460373818337381	accuracy: 0.7477477477477478
Epoch 101: Validation loss: 0.5451475263715865	accuracy: 0.7477477477477478
Epoch 102: Validation loss: 0.557362461949254	accuracy: 0.7387387387387387
Epoch 103: Validation loss: 0.5294727634739231	accuracy: 0.7477477477477478
Epoch 104: Validation loss: 0.5297152888667476	accuracy: 0.7477477477477478
Epoch 105: Validation loss: 0.5492745476800043	accuracy: 0.7657657657657657
Epoch 106: Validation loss: 0.5568303632306623	accuracy: 0.7207207207207207
Epoch 107: Validation loss: 0.5398166415927647	accuracy: 0.7657657657657657
Epoch 108: Validation loss: 0.5363066389754012	accuracy: 0.7387387387387387
Epoch 109: Validation loss: 0.5457029256734762	accuracy: 0.7477477477477478
