Training configuration: Namespace(seed=411, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=14, file='logs_exp2', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6921380314513714	accuracy: 0.5328467153284672
Epoch 1: Validation loss: 0.6930239786486846	accuracy: 0.46472019464720193
Epoch 2: Validation loss: 0.6870391548695065	accuracy: 0.5669099756690997
Epoch 3: Validation loss: 0.6803590769895382	accuracy: 0.5815085158150851
Epoch 4: Validation loss: 0.6772138080457701	accuracy: 0.5961070559610706
Epoch 5: Validation loss: 0.6716625092963523	accuracy: 0.610705596107056
Epoch 6: Validation loss: 0.6663656814835077	accuracy: 0.6082725060827251
Epoch 7: Validation loss: 0.6609311347460225	accuracy: 0.6131386861313869
Epoch 8: Validation loss: 0.6555768219513904	accuracy: 0.6082725060827251
Epoch 9: Validation loss: 0.6393266663934193	accuracy: 0.6277372262773723
Epoch 10: Validation loss: 0.6228486197998344	accuracy: 0.6618004866180048
Epoch 11: Validation loss: 0.6337244029172726	accuracy: 0.6496350364963503
Epoch 12: Validation loss: 0.617352300026701	accuracy: 0.6545012165450121
Epoch 13: Validation loss: 0.6138798163755097	accuracy: 0.6690997566909975
Epoch 14: Validation loss: 0.614105428802416	accuracy: 0.6739659367396593
Epoch 15: Validation loss: 0.6189873201133561	accuracy: 0.681265206812652
Epoch 16: Validation loss: 0.6128956662477368	accuracy: 0.6715328467153284
Epoch 17: Validation loss: 0.6089599405181959	accuracy: 0.6618004866180048
Epoch 18: Validation loss: 0.6207591100910864	accuracy: 0.6690997566909975
Epoch 19: Validation loss: 0.6079070446265005	accuracy: 0.683698296836983
Epoch 20: Validation loss: 0.629775156359893	accuracy: 0.6472019464720195
Epoch 21: Validation loss: 0.6065284353103081	accuracy: 0.6788321167883211
Epoch 22: Validation loss: 0.6023589224710951	accuracy: 0.6788321167883211
Epoch 23: Validation loss: 0.6039693837038211	accuracy: 0.6690997566909975
Epoch 24: Validation loss: 0.6001215352339176	accuracy: 0.6666666666666666
Epoch 25: Validation loss: 0.6013171713427615	accuracy: 0.6982968369829684
Epoch 26: Validation loss: 0.5933268725727017	accuracy: 0.681265206812652
Epoch 27: Validation loss: 0.5910364090671214	accuracy: 0.6861313868613139
Epoch 28: Validation loss: 0.5909763647111953	accuracy: 0.6909975669099757
Epoch 29: Validation loss: 0.5909783950397278	accuracy: 0.683698296836983
Epoch 30: Validation loss: 0.5933870306270256	accuracy: 0.6739659367396593
Epoch 31: Validation loss: 0.5886357114842918	accuracy: 0.681265206812652
Epoch 32: Validation loss: 0.5911866556989015	accuracy: 0.6739659367396593
Epoch 33: Validation loss: 0.5895030771148756	accuracy: 0.683698296836983
Epoch 34: Validation loss: 0.5840514570547136	accuracy: 0.6909975669099757
Epoch 35: Validation loss: 0.6080455664010523	accuracy: 0.6934306569343066
Epoch 36: Validation loss: 0.5973839887447311	accuracy: 0.6861313868613139
Epoch 37: Validation loss: 0.586821328694513	accuracy: 0.6763990267639902
Epoch 38: Validation loss: 0.5825630406103575	accuracy: 0.6861313868613139
Epoch 39: Validation loss: 0.5899485404764069	accuracy: 0.6885644768856448
Epoch 40: Validation loss: 0.5897610889444096	accuracy: 0.7031630170316302
Epoch 41: Validation loss: 0.5851103302336087	accuracy: 0.6885644768856448
Epoch 42: Validation loss: 0.5957377542834502	accuracy: 0.6739659367396593
Epoch 43: Validation loss: 0.5903364144392548	accuracy: 0.6788321167883211
Epoch 44: Validation loss: 0.5847894826364634	accuracy: 0.7007299270072993
Epoch 45: Validation loss: 0.6183794072654706	accuracy: 0.6690997566909975
Epoch 46: Validation loss: 0.5836956530011773	accuracy: 0.6690997566909975
Epoch 47: Validation loss: 0.5848085514820405	accuracy: 0.6958637469586375
Epoch 48: Validation loss: 0.5928321522807843	accuracy: 0.6861313868613139
Epoch 49: Validation loss: 0.5860556790428441	accuracy: 0.6885644768856448
Epoch 50: Validation loss: 0.587005884397929	accuracy: 0.683698296836983
Epoch 51: Validation loss: 0.5755493925145653	accuracy: 0.7031630170316302
Epoch 52: Validation loss: 0.5829342798014917	accuracy: 0.6861313868613139
Epoch 53: Validation loss: 0.588343789687702	accuracy: 0.6909975669099757
Epoch 54: Validation loss: 0.5861368016895007	accuracy: 0.6885644768856448
Epoch 55: Validation loss: 0.5867603979551589	accuracy: 0.6934306569343066
Epoch 56: Validation loss: 0.5777105902233263	accuracy: 0.6934306569343066
Epoch 57: Validation loss: 0.5806403450142148	accuracy: 0.6909975669099757
Epoch 58: Validation loss: 0.5761034865738992	accuracy: 0.681265206812652
Epoch 59: Validation loss: 0.5875937445610399	accuracy: 0.6885644768856448
Epoch 60: Validation loss: 0.5899002929093484	accuracy: 0.6715328467153284
Epoch 61: Validation loss: 0.5846966699382105	accuracy: 0.6909975669099757
Epoch 62: Validation loss: 0.5805530060816856	accuracy: 0.6982968369829684
Epoch 63: Validation loss: 0.5736497289652952	accuracy: 0.708029197080292
Epoch 64: Validation loss: 0.5968039830525717	accuracy: 0.6788321167883211
Epoch 65: Validation loss: 0.5841430399539697	accuracy: 0.6958637469586375
Epoch 66: Validation loss: 0.5851579327362877	accuracy: 0.681265206812652
Epoch 67: Validation loss: 0.6210634505371688	accuracy: 0.6545012165450121
Epoch 68: Validation loss: 0.5860798225495647	accuracy: 0.6861313868613139
Epoch 69: Validation loss: 0.5826005518001361	accuracy: 0.6958637469586375
Epoch 70: Validation loss: 0.5760844432524521	accuracy: 0.6934306569343066
Epoch 71: Validation loss: 0.5808520282272005	accuracy: 0.6982968369829684
Epoch 72: Validation loss: 0.5933892117799634	accuracy: 0.6861313868613139
Epoch 73: Validation loss: 0.5805641183597908	accuracy: 0.6861313868613139
Epoch 74: Validation loss: 0.5728273484538652	accuracy: 0.6909975669099757
Epoch 75: Validation loss: 0.5797868227436594	accuracy: 0.6982968369829684
Epoch 76: Validation loss: 0.5961616404735259	accuracy: 0.683698296836983
Epoch 77: Validation loss: 0.5821082563005805	accuracy: 0.7007299270072993
Epoch 78: Validation loss: 0.578936254311072	accuracy: 0.6982968369829684
Epoch 79: Validation loss: 0.5729361740632068	accuracy: 0.6958637469586375
Epoch 80: Validation loss: 0.5781862671937966	accuracy: 0.6958637469586375
