Training configuration: Namespace(seed=918, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=26, file='logs_exp2', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6936679756554374	accuracy: 0.48418491484184917
Epoch 1: Validation loss: 0.691920853589283	accuracy: 0.5231143552311436
Epoch 2: Validation loss: 0.6896462544907619	accuracy: 0.5498783454987834
Epoch 3: Validation loss: 0.6851663009383673	accuracy: 0.559610705596107
Epoch 4: Validation loss: 0.6863688401642217	accuracy: 0.5450121654501217
Epoch 5: Validation loss: 0.6751208804239612	accuracy: 0.5644768856447688
Epoch 6: Validation loss: 0.675728401128393	accuracy: 0.5790754257907542
Epoch 7: Validation loss: 0.6638232391246044	accuracy: 0.5985401459854015
Epoch 8: Validation loss: 0.667513561944892	accuracy: 0.5766423357664233
Epoch 9: Validation loss: 0.6709185922812951	accuracy: 0.5669099756690997
Epoch 10: Validation loss: 0.6827800314501834	accuracy: 0.5571776155717761
Epoch 11: Validation loss: 0.6710968296023181	accuracy: 0.5547445255474452
Epoch 12: Validation loss: 0.6707749378362131	accuracy: 0.5790754257907542
Epoch 13: Validation loss: 0.648708232127837	accuracy: 0.5985401459854015
Epoch 14: Validation loss: 0.6542426315827381	accuracy: 0.5766423357664233
Epoch 15: Validation loss: 0.6497966135215295	accuracy: 0.5961070559610706
Epoch 16: Validation loss: 0.6509374725267545	accuracy: 0.610705596107056
Epoch 17: Validation loss: 0.6447109886039493	accuracy: 0.5961070559610706
Epoch 18: Validation loss: 0.6438039979215376	accuracy: 0.6034063260340633
Epoch 19: Validation loss: 0.6417960169251528	accuracy: 0.5936739659367397
Epoch 20: Validation loss: 0.6594241112108068	accuracy: 0.5790754257907542
Epoch 21: Validation loss: 0.6445045471191406	accuracy: 0.6155717761557178
Epoch 22: Validation loss: 0.6340688835385362	accuracy: 0.610705596107056
Epoch 23: Validation loss: 0.6451998824330722	accuracy: 0.6155717761557178
