Training configuration: Namespace(seed=801, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='NCI1', epochs=100000, patience=50, pooling_layer_type='GCNConv', iter=12, file='logs_exp3', device='cpu', num_classes=2, num_features=37)
Epoch 0: Validation loss: 0.6930726462037023	accuracy: 0.5060827250608273
Epoch 1: Validation loss: 0.6934636341104252	accuracy: 0.49391727493917276
Epoch 2: Validation loss: 0.6926801593344287	accuracy: 0.49391727493917276
Epoch 3: Validation loss: 0.6903957311254348	accuracy: 0.5158150851581509
Epoch 4: Validation loss: 0.6800690857453358	accuracy: 0.5717761557177615
Epoch 5: Validation loss: 0.6776957825152543	accuracy: 0.5766423357664233
Epoch 6: Validation loss: 0.6708869237969391	accuracy: 0.5936739659367397
Epoch 7: Validation loss: 0.667959412809126	accuracy: 0.6204379562043796
Epoch 8: Validation loss: 0.6557879900410227	accuracy: 0.6301703163017032
Epoch 9: Validation loss: 0.6505034091698862	accuracy: 0.6277372262773723
Epoch 10: Validation loss: 0.6567392604484465	accuracy: 0.6082725060827251
Epoch 11: Validation loss: 0.6452060337484318	accuracy: 0.6423357664233577
Epoch 12: Validation loss: 0.631298229932205	accuracy: 0.6763990267639902
Epoch 13: Validation loss: 0.6324419174751226	accuracy: 0.6763990267639902
Epoch 14: Validation loss: 0.6307580952516727	accuracy: 0.6593673965936739
Epoch 15: Validation loss: 0.616779475896608	accuracy: 0.681265206812652
Epoch 16: Validation loss: 0.6182655882081266	accuracy: 0.6666666666666666
Epoch 17: Validation loss: 0.6266737471531777	accuracy: 0.6763990267639902
Epoch 18: Validation loss: 0.6186599777852821	accuracy: 0.6739659367396593
Epoch 19: Validation loss: 0.6322934157656928	accuracy: 0.6472019464720195
Epoch 20: Validation loss: 0.6243101639759222	accuracy: 0.6690997566909975
Epoch 21: Validation loss: 0.6390375684937711	accuracy: 0.6277372262773723
Epoch 22: Validation loss: 0.6259542126435143	accuracy: 0.6593673965936739
Epoch 23: Validation loss: 0.6196486480044623	accuracy: 0.6666666666666666
Epoch 24: Validation loss: 0.6299466785143182	accuracy: 0.6618004866180048
Epoch 25: Validation loss: 0.6170229807387303	accuracy: 0.681265206812652
Epoch 26: Validation loss: 0.625572694189067	accuracy: 0.6642335766423357
Epoch 27: Validation loss: 0.6139302799011379	accuracy: 0.6885644768856448
Epoch 28: Validation loss: 0.6105312477353135	accuracy: 0.681265206812652
Epoch 29: Validation loss: 0.6145784744671081	accuracy: 0.6715328467153284
Epoch 30: Validation loss: 0.6062343880497916	accuracy: 0.6861313868613139
Epoch 31: Validation loss: 0.611698765534264	accuracy: 0.6909975669099757
Epoch 32: Validation loss: 0.6044913707278361	accuracy: 0.6861313868613139
Epoch 33: Validation loss: 0.6090222054734428	accuracy: 0.681265206812652
Epoch 34: Validation loss: 0.6127026202904917	accuracy: 0.6861313868613139
Epoch 35: Validation loss: 0.6055768864578284	accuracy: 0.6861313868613139
Epoch 36: Validation loss: 0.6146068712220575	accuracy: 0.6642335766423357
Epoch 37: Validation loss: 0.6086112948229713	accuracy: 0.6885644768856448
Epoch 38: Validation loss: 0.610174002728613	accuracy: 0.6666666666666666
Epoch 39: Validation loss: 0.6063744969611621	accuracy: 0.683698296836983
Epoch 40: Validation loss: 0.6158073870805059	accuracy: 0.6715328467153284
Epoch 41: Validation loss: 0.6052895149175268	accuracy: 0.6861313868613139
Epoch 42: Validation loss: 0.6108347992537375	accuracy: 0.6666666666666666
Epoch 43: Validation loss: 0.5980250156708877	accuracy: 0.6958637469586375
Epoch 44: Validation loss: 0.5986079589583868	accuracy: 0.681265206812652
Epoch 45: Validation loss: 0.6020492498021927	accuracy: 0.6763990267639902
Epoch 46: Validation loss: 0.6057853002617829	accuracy: 0.6715328467153284
Epoch 47: Validation loss: 0.5982799854881862	accuracy: 0.6788321167883211
Epoch 48: Validation loss: 0.5982616104348732	accuracy: 0.6909975669099757
