Training configuration: Namespace(seed=364, batch_size=128, lr=0.0005, weight_decay=0.0001, nhid=128, pooling_ratio=0.5, dropout_ratio=0.5, dataset='PROTEINS', epochs=100000, patience=50, pooling_layer_type='GCNConv', ablation=1, device='cuda:0', num_classes=2, num_features=4)
Epoch 0: Validation loss: 0.6984914143880209	accuracy: 0.35135135135135137
Epoch 1: Validation loss: 0.6809752180769637	accuracy: 0.6666666666666666
Epoch 2: Validation loss: 0.6518129915804476	accuracy: 0.6486486486486487
Epoch 3: Validation loss: 0.6221456441793356	accuracy: 0.6486486486486487
Epoch 4: Validation loss: 0.6208010836764499	accuracy: 0.6666666666666666
Epoch 5: Validation loss: 0.6180564261771537	accuracy: 0.6576576576576577
Epoch 6: Validation loss: 0.6080298896308418	accuracy: 0.6936936936936937
Epoch 7: Validation loss: 0.5908591468054969	accuracy: 0.6666666666666666
Epoch 8: Validation loss: 0.5592114216572529	accuracy: 0.7027027027027027
Epoch 9: Validation loss: 0.5090202812675957	accuracy: 0.7477477477477478
Epoch 10: Validation loss: 0.4918242445937148	accuracy: 0.8108108108108109
Epoch 11: Validation loss: 0.48431173101201785	accuracy: 0.7927927927927928
Epoch 12: Validation loss: 0.4777338526270411	accuracy: 0.8018018018018018
Epoch 13: Validation loss: 0.4872167088963964	accuracy: 0.7927927927927928
Epoch 14: Validation loss: 0.4883355836610536	accuracy: 0.7657657657657657
Epoch 15: Validation loss: 0.4791639517019461	accuracy: 0.8018018018018018
Epoch 16: Validation loss: 0.47298386719849733	accuracy: 0.7927927927927928
Epoch 17: Validation loss: 0.4811525774431658	accuracy: 0.8198198198198198
Epoch 18: Validation loss: 0.4833259238853111	accuracy: 0.7927927927927928
Epoch 19: Validation loss: 0.4745643203322952	accuracy: 0.8018018018018018
Epoch 20: Validation loss: 0.4738405932177294	accuracy: 0.8288288288288288
Epoch 21: Validation loss: 0.47734636873812286	accuracy: 0.8108108108108109
Epoch 22: Validation loss: 0.4754576811919341	accuracy: 0.7837837837837838
Epoch 23: Validation loss: 0.47924529754363737	accuracy: 0.8288288288288288
Epoch 24: Validation loss: 0.46927416002428207	accuracy: 0.8108108108108109
Epoch 25: Validation loss: 0.4844753849613774	accuracy: 0.7747747747747747
Epoch 26: Validation loss: 0.4755394050666878	accuracy: 0.8288288288288288
Epoch 27: Validation loss: 0.47149599779833545	accuracy: 0.8198198198198198
Epoch 28: Validation loss: 0.47018924060168565	accuracy: 0.8108108108108109
Epoch 29: Validation loss: 0.465322511690157	accuracy: 0.8198198198198198
Epoch 30: Validation loss: 0.47043839875642246	accuracy: 0.8198198198198198
Epoch 31: Validation loss: 0.4786204432581996	accuracy: 0.8198198198198198
Epoch 32: Validation loss: 0.46812899477846986	accuracy: 0.8018018018018018
Epoch 33: Validation loss: 0.46576615067215654	accuracy: 0.8378378378378378
Epoch 34: Validation loss: 0.4648404851690069	accuracy: 0.8288288288288288
Epoch 35: Validation loss: 0.47317150906399563	accuracy: 0.8198198198198198
Epoch 36: Validation loss: 0.46430886758340373	accuracy: 0.7837837837837838
Epoch 37: Validation loss: 0.46393987294789907	accuracy: 0.8018018018018018
Epoch 38: Validation loss: 0.46597558098870356	accuracy: 0.8018018018018018
Epoch 39: Validation loss: 0.4685275447261226	accuracy: 0.7927927927927928
Epoch 40: Validation loss: 0.4812434772113422	accuracy: 0.8018018018018018
Epoch 41: Validation loss: 0.46738454457875844	accuracy: 0.7747747747747747
Epoch 42: Validation loss: 0.47137100632126266	accuracy: 0.8018018018018018
Epoch 43: Validation loss: 0.4637976294165259	accuracy: 0.8108108108108109
Epoch 44: Validation loss: 0.4658639925020235	accuracy: 0.8108108108108109
Epoch 45: Validation loss: 0.4755231840116484	accuracy: 0.7837837837837838
